tapping_id,farmer_id,district,tapping_date,tapping_time,tapping_hour,tapping_minute,collection_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,experience
T08145,F0668,Ratnapura,2024-07-30,5:22,5,22,7:45,2.4,3.3,3.7,True,8.5,Closed Container,More than 10 years
T03019,F0651,Ratnapura,2024-07-30,5:39,5,39,8:21,2.7,5.7,3.3,True,6.4,Closed Container,5 - 10 years
T00287,F0054,Kalutara,2024-07-30,7:22,7,22,10:04,2.7,3.8,3.15,True,8.7,Closed Container,5 - 10 years
T06948,F0803,Galle,2024-07-30,5:35,5,35,9:05,3.5,5.1,2.02,False,0.0,Open Container,1 - 3 years
T00242,F0226,Kalutara,2024-07-30,5:06,5,6,8:48,3.7,5.2,2.25,False,0.0,Closed Container,3 - 5 years
T07387,F0918,Matara,2024-07-30,8:38,8,38,13:32,4.9,6.7,0.94,True,8.2,Closed Container,1 - 3 years
T06851,F0634,Ratnapura,2024-07-30,5:02,5,2,7:55,2.9,4.1,1.47,True,3.6,Closed Container,5 - 10 years
T02315,F0088,Kalutara,2024-07-30,8:31,8,31,12:31,4.0,3.8,2.35,False,0.0,Closed Container,3 - 5 years
T05722,F0089,Kalutara,2024-07-30,8:21,8,21,11:21,3.0,8.0,1.94,False,0.0,Closed Container,3 - 5 years
T00302,F0678,Ratnapura,2024-07-30,5:51,5,51,7:57,2.1,3.4,1.33,True,7.9,Closed Container,5 - 10 years
T01305,F0031,Kalutara,2024-07-31,8:37,8,37,12:13,3.6,4.8,1.38,False,0.0,Bucket,1 - 3 years
T00125,F0045,Kalutara,2024-07-31,5:52,5,52,9:09,3.3,3.3,2.48,True,9.0,Closed Container,5 - 10 years
T09575,F0785,Galle,2024-07-31,5:15,5,15,9:27,4.2,8.6,1.73,False,0.0,Cup,1 - 3 years
T04088,F0512,Kegalle,2024-07-31,5:53,5,53,8:40,2.8,2.9,3.17,True,9.0,Closed Container,More than 10 years
T05044,F0870,Colombo,2024-07-31,6:37,6,37,8:25,1.8,3.1,5.56,True,4.4,Closed Container,More than 10 years
T08839,F0091,Kalutara,2024-07-31,4:03,4,3,6:33,2.5,1.1,3.87,True,6.9,Closed Container,More than 10 years
T02897,F0060,Kalutara,2024-07-31,4:31,4,31,7:01,2.5,3.5,2.53,True,4.0,Closed Container,More than 10 years
T06772,F0365,Kegalle,2024-07-31,6:40,6,40,10:40,4.0,6.6,2.56,True,6.5,Bucket,3 - 5 years
T05522,F0189,Kalutara,2024-07-31,9:14,9,14,13:07,3.9,9.8,0.44,False,0.0,Closed Container,1 - 3 years
T03014,F0961,Kurunegala,2024-07-31,7:20,7,20,10:20,3.0,4.6,1.08,True,4.7,Bucket,3 - 5 years
T02319,F0499,Kegalle,2024-07-31,6:52,6,52,11:52,5.0,4.5,1.05,True,6.5,Bucket,1 - 3 years
T02340,F0468,Kegalle,2024-08-01,5:32,5,32,9:02,3.5,5.7,1.25,False,0.0,Cup,3 - 5 years
T03346,F0540,Kegalle,2024-08-01,6:34,6,34,9:04,2.5,2.3,3.88,False,0.0,Closed Container,More than 10 years
T08499,F0965,Kurunegala,2024-08-01,7:45,7,45,12:45,5.0,7.5,1.46,False,0.0,Bucket,1 - 3 years
T02720,F0401,Kegalle,2024-08-01,7:27,7,27,10:14,2.8,5.6,3.22,True,6.3,Closed Container,5 - 10 years
T01626,F0040,Kalutara,2024-08-01,6:27,6,27,9:20,2.9,5.7,3.26,True,9.8,Closed Container,5 - 10 years
T03057,F0425,Kegalle,2024-08-01,4:48,4,48,6:41,1.9,3.8,5.41,True,8.0,Closed Container,More than 10 years
T05636,F0397,Kegalle,2024-08-01,8:27,8,27,12:39,4.2,6.8,2.84,False,0.0,Cup,3 - 5 years
T03612,F0412,Kegalle,2024-08-01,5:08,5,8,7:50,2.7,2.9,3.06,True,5.5,Closed Container,5 - 10 years
T04145,F0563,Ratnapura,2024-08-01,6:54,6,54,8:24,1.5,3.8,1.55,True,6.7,Open Container,More than 10 years
T07884,F0541,Kegalle,2024-08-01,5:24,5,24,7:36,2.2,5.5,1.73,True,4.5,Closed Container,5 - 10 years
T05923,F0215,Kalutara,2024-08-01,7:57,7,57,10:09,2.2,5.1,2.6,True,3.3,Bucket,5 - 10 years
T08577,F0135,Kalutara,2024-08-01,8:57,8,57,12:44,3.8,9.3,0.46,False,0.0,Open Container,Less than 1 year
T07255,F0894,Matara,2024-08-01,7:35,7,35,11:52,4.3,4.1,2.74,True,9.8,Closed Container,3 - 5 years
T08841,F0208,Kalutara,2024-08-01,6:48,6,48,9:30,2.7,5.7,3.62,True,7.3,Open Container,3 - 5 years
T04276,F0999,Kurunegala,2024-08-01,6:44,6,44,9:14,2.5,3.2,6.43,True,8.3,Closed Container,More than 10 years
T08216,F0221,Kalutara,2024-08-02,8:52,8,52,12:09,3.3,5.3,0.83,False,0.0,Bucket,3 - 5 years
T03649,F0509,Kegalle,2024-08-02,5:55,5,55,7:55,2.0,2.9,3.97,True,8.6,Closed Container,More than 10 years
T00841,F0430,Kegalle,2024-08-02,5:01,5,1,8:13,3.2,4.3,1.49,True,9.0,Closed Container,3 - 5 years
T06790,F0245,Kalutara,2024-08-02,5:36,5,36,7:53,2.3,1.8,1.69,True,6.2,Closed Container,More than 10 years
T09828,F0200,Kalutara,2024-08-02,7:44,7,44,9:50,2.1,2.9,1.95,True,5.1,Closed Container,5 - 10 years
T00364,F0211,Kalutara,2024-08-02,7:44,7,44,11:26,3.7,7.3,0.48,True,5.7,Bucket,Less than 1 year
T08683,F0679,Ratnapura,2024-08-02,6:05,6,5,8:52,2.8,5.9,2.13,False,0.0,Closed Container,3 - 5 years
T03416,F0577,Ratnapura,2024-08-02,6:33,6,33,8:33,2.0,2.9,8.05,True,8.7,Closed Container,More than 10 years
T08843,F0660,Ratnapura,2024-08-02,6:26,6,26,9:19,2.9,3.6,2.48,True,7.1,Closed Container,More than 10 years
T00830,F0287,Kalutara,2024-08-02,9:41,9,41,13:41,4.0,7.2,1.42,False,0.0,Open Container,Less than 1 year
T07800,F0301,Kegalle,2024-08-02,6:11,6,11,10:58,4.8,4.1,0.88,False,0.0,Bucket,1 - 3 years
T01774,F0758,Galle,2024-08-02,5:21,5,21,9:38,4.3,6.1,0.76,True,7.2,Open Container,3 - 5 years
T03040,F0782,Galle,2024-08-02,5:38,5,38,7:14,1.6,3.6,3.14,True,8.6,Closed Container,More than 10 years
T04261,F0102,Kalutara,2024-08-02,8:27,8,27,11:44,3.3,4.1,3.0,False,0.0,Closed Container,3 - 5 years
T08153,F0446,Kegalle,2024-08-02,7:01,7,1,10:31,3.5,3.2,2.59,False,0.0,Open Container,5 - 10 years
T06411,F0594,Ratnapura,2024-08-03,5:17,5,17,8:47,3.5,3.9,0.71,False,0.0,Bucket,3 - 5 years
T00660,F0327,Kegalle,2024-08-03,6:03,6,3,9:03,3.0,5.0,1.97,True,5.1,Open Container,5 - 10 years
T09215,F0159,Kalutara,2024-08-03,5:49,5,49,8:06,2.3,3.3,1.06,True,5.4,Closed Container,5 - 10 years
T09333,F0606,Ratnapura,2024-08-03,5:34,5,34,8:04,2.5,2.3,4.76,True,7.1,Bucket,More than 10 years
T01696,F0559,Ratnapura,2024-08-03,4:04,4,4,6:16,2.2,2.1,4.13,True,9.4,Closed Container,5 - 10 years
T06079,F0856,Colombo,2024-08-03,10:22,10,22,14:09,3.8,8.9,0.81,False,0.0,Cup,Less than 1 year
T09012,F0168,Kalutara,2024-08-03,8:54,8,54,12:17,3.4,3.1,1.51,True,5.5,Bucket,3 - 5 years
T02581,F0543,Kegalle,2024-08-03,5:02,5,2,6:50,1.8,3.2,8.05,True,8.9,Closed Container,More than 10 years
T00197,F0319,Kegalle,2024-08-03,6:26,6,26,8:49,2.4,1.1,5.4,True,5.1,Closed Container,More than 10 years
T00525,F0901,Matara,2024-08-03,6:25,6,25,9:42,3.3,4.4,2.08,False,0.0,Closed Container,1 - 3 years
T09824,F0417,Kegalle,2024-08-03,6:31,6,31,8:31,2.0,3.8,4.0,True,5.6,Closed Container,More than 10 years
T06252,F0729,Galle,2024-08-03,5:04,5,4,7:27,2.4,2.0,2.07,True,7.1,Open Container,5 - 10 years
T00019,F0011,Kalutara,2024-08-04,5:45,5,45,8:15,2.5,6.0,3.01,True,3.8,Closed Container,5 - 10 years
T07134,F0550,Kegalle,2024-08-04,6:17,6,17,9:40,3.4,3.5,1.41,True,3.9,Open Container,5 - 10 years
T08569,F0730,Galle,2024-08-04,6:11,6,11,8:04,1.9,3.1,4.68,True,4.2,Closed Container,More than 10 years
T05632,F0870,Colombo,2024-08-04,4:44,4,44,6:14,1.5,1.5,5.15,True,8.8,Closed Container,More than 10 years
T09764,F0396,Kegalle,2024-08-04,10:57,10,57,14:33,3.6,8.5,0.29,False,0.0,Open Container,Less than 1 year
T07663,F0761,Galle,2024-08-04,10:39,10,39,16:09,5.5,5.9,0.51,False,0.0,Open Container,Less than 1 year
T06309,F0851,Colombo,2024-08-04,6:27,6,27,11:27,5.0,5.4,1.69,True,6.9,Bucket,1 - 3 years
T04953,F0974,Kurunegala,2024-08-04,7:05,7,5,9:28,2.4,3.8,2.94,True,3.2,Bucket,5 - 10 years
T09522,F0286,Kalutara,2024-08-04,4:38,4,38,8:08,3.5,5.3,3.59,True,9.4,Open Container,5 - 10 years
T06394,F0286,Kalutara,2024-08-05,4:52,4,52,7:45,2.9,5.0,3.21,True,9.5,Closed Container,5 - 10 years
T09640,F0783,Galle,2024-08-05,7:20,7,20,12:32,5.2,11.5,0.5,False,0.0,Closed Container,Less than 1 year
T02626,F0936,Kandy,2024-08-05,6:13,6,13,9:49,3.6,7.3,1.59,True,9.1,Bucket,3 - 5 years
T04827,F0918,Matara,2024-08-05,7:35,7,35,12:22,4.8,7.7,1.17,True,8.1,Closed Container,1 - 3 years
T04716,F0511,Kegalle,2024-08-05,7:31,7,31,9:37,2.1,3.2,1.13,False,0.0,Bucket,5 - 10 years
T00884,F0562,Ratnapura,2024-08-05,6:53,6,53,9:10,2.3,1.1,6.01,True,5.8,Closed Container,More than 10 years
T04133,F0767,Galle,2024-08-05,5:18,5,18,8:35,3.3,4.1,1.29,False,0.0,Bucket,5 - 10 years
T07384,F0535,Kegalle,2024-08-05,6:24,6,24,9:36,3.2,5.5,0.78,True,3.4,Open Container,3 - 5 years
T04474,F0633,Ratnapura,2024-08-05,7:57,7,57,12:44,4.8,8.9,1.12,False,0.0,Closed Container,1 - 3 years
T03042,F0569,Ratnapura,2024-08-05,8:18,8,18,14:23,6.1,10.5,1.01,False,0.0,Cup,Less than 1 year
T03268,F0433,Kegalle,2024-08-05,6:49,6,49,9:19,2.5,3.6,3.54,True,6.3,Closed Container,More than 10 years
T08443,F0916,Matara,2024-08-05,5:05,5,5,7:11,2.1,3.5,2.94,True,5.6,Bucket,5 - 10 years
T01158,F0851,Colombo,2024-08-06,8:36,8,36,13:36,5.0,9.4,1.34,True,7.2,Open Container,1 - 3 years
T03485,F0677,Ratnapura,2024-08-06,8:56,8,56,13:13,4.3,6.5,3.36,True,7.9,Closed Container,3 - 5 years
T01324,F0725,Galle,2024-08-06,9:35,9,35,14:47,5.2,9.5,1.12,True,9.5,Cup,1 - 3 years
T02069,F0928,Kandy,2024-08-06,8:22,8,22,11:09,2.8,4.3,2.2,False,0.0,Closed Container,3 - 5 years
T02970,F0918,Matara,2024-08-06,7:40,7,40,11:33,3.9,4.3,0.91,False,0.0,Open Container,1 - 3 years
T06589,F0494,Kegalle,2024-08-06,5:09,5,9,7:45,2.6,4.0,8.21,True,4.5,Closed Container,More than 10 years
T01642,F0859,Colombo,2024-08-06,4:42,4,42,6:54,2.2,2.4,2.31,True,6.8,Open Container,More than 10 years
T07096,F0593,Ratnapura,2024-08-06,8:36,8,36,12:53,4.3,7.0,0.79,True,9.1,Closed Container,3 - 5 years
T06188,F0967,Kurunegala,2024-08-06,6:06,6,6,8:48,2.7,3.4,2.58,True,5.4,Closed Container,More than 10 years
T05875,F0899,Matara,2024-08-07,9:32,9,32,14:19,4.8,11.8,0.61,False,0.0,Cup,Less than 1 year
T09951,F0466,Kegalle,2024-08-07,6:02,6,2,9:19,3.3,2.7,3.44,True,6.4,Bucket,5 - 10 years
T04646,F0764,Galle,2024-08-07,7:01,7,1,9:07,2.1,5.0,3.02,True,7.9,Closed Container,5 - 10 years
T02089,F0197,Kalutara,2024-08-07,7:02,7,2,9:49,2.8,4.8,4.06,True,7.4,Bucket,5 - 10 years
T02849,F0365,Kegalle,2024-08-08,7:43,7,43,12:00,4.3,7.3,1.36,True,5.1,Bucket,3 - 5 years
T05826,F0453,Kegalle,2024-08-08,9:40,9,40,14:15,4.6,6.9,0.75,False,0.0,Open Container,1 - 3 years
T01025,F0593,Ratnapura,2024-08-08,6:38,6,38,10:14,3.6,6.0,1.22,False,0.0,Closed Container,3 - 5 years
T05410,F0372,Kegalle,2024-08-08,4:36,4,36,7:06,2.5,1.4,4.65,True,6.0,Closed Container,More than 10 years
T04681,F0117,Kalutara,2024-08-08,8:36,8,36,13:11,4.6,5.3,1.34,False,0.0,Open Container,1 - 3 years
T05805,F0408,Kegalle,2024-08-08,6:57,6,57,9:57,3.0,4.1,2.76,False,0.0,Open Container,5 - 10 years
T07629,F0146,Kalutara,2024-08-08,5:09,5,9,10:21,5.2,6.5,0.6,True,8.2,Closed Container,1 - 3 years
T05798,F0504,Kegalle,2024-08-08,6:36,6,36,9:48,3.2,4.2,2.47,False,0.0,Closed Container,3 - 5 years
T00342,F0457,Kegalle,2024-08-08,5:09,5,9,6:45,1.6,1.7,4.41,True,4.8,Cup,More than 10 years
T04141,F0753,Galle,2024-08-08,5:56,5,56,8:32,2.6,4.7,1.99,True,6.5,Closed Container,5 - 10 years
T08325,F0337,Kegalle,2024-08-08,6:31,6,31,8:54,2.4,5.3,3.97,True,5.2,Closed Container,5 - 10 years
T00004,F0556,Ratnapura,2024-08-08,6:06,6,6,8:12,2.1,2.4,4.36,False,0.0,Open Container,5 - 10 years
T05286,F0580,Ratnapura,2024-08-08,8:04,8,4,13:21,5.3,4.0,0.61,False,0.0,Closed Container,1 - 3 years
T02110,F0196,Kalutara,2024-08-09,4:35,4,35,8:05,3.5,4.4,1.43,True,4.2,Closed Container,5 - 10 years
T08669,F0183,Kalutara,2024-08-09,6:36,6,36,8:53,2.3,2.3,3.99,True,6.1,Closed Container,5 - 10 years
T01489,F0947,Kandy,2024-08-09,6:00,6,0,9:06,3.1,7.8,3.6,True,6.1,Open Container,3 - 5 years
T04873,F0511,Kegalle,2024-08-09,4:46,4,46,7:09,2.4,3.3,1.58,False,0.0,Closed Container,5 - 10 years
T01319,F0396,Kegalle,2024-08-09,6:59,6,59,13:16,6.3,6.3,0.31,False,0.0,Open Container,Less than 1 year
T07133,F0370,Kegalle,2024-08-09,6:05,6,5,8:05,2.0,2.2,1.77,True,3.4,Bucket,5 - 10 years
T03552,F0577,Ratnapura,2024-08-09,5:13,5,13,8:00,2.8,3.4,6.52,True,5.1,Bucket,More than 10 years
T09962,F0912,Matara,2024-08-09,5:53,5,53,8:35,2.7,3.0,2.51,False,0.0,Closed Container,More than 10 years
T03372,F0109,Kalutara,2024-08-09,7:59,7,59,10:41,2.7,2.9,1.69,True,9.7,Closed Container,5 - 10 years
T05443,F0764,Galle,2024-08-09,7:01,7,1,9:54,2.9,3.2,3.07,False,0.0,Closed Container,5 - 10 years
T02607,F0037,Kalutara,2024-08-09,9:02,9,2,13:32,4.5,9.9,0.91,False,0.0,Open Container,1 - 3 years
T02646,F0635,Ratnapura,2024-08-09,6:08,6,8,10:08,4.0,7.9,0.89,True,3.9,Closed Container,3 - 5 years
T02991,F0766,Galle,2024-08-09,5:35,5,35,7:52,2.3,3.9,2.4,True,7.8,Bucket,More than 10 years
T01776,F0930,Kandy,2024-08-09,5:56,5,56,7:56,2.0,1.3,3.24,True,6.0,Closed Container,More than 10 years
T04494,F0874,Matara,2024-08-10,5:13,5,13,9:43,4.5,5.0,1.46,True,4.8,Closed Container,3 - 5 years
T09724,F0266,Kalutara,2024-08-10,9:40,9,40,14:15,4.6,8.0,0.97,False,0.0,Bucket,1 - 3 years
T05366,F0401,Kegalle,2024-08-10,5:42,5,42,8:35,2.9,5.9,2.96,False,0.0,Closed Container,5 - 10 years
T09266,F0037,Kalutara,2024-08-10,5:47,5,47,9:52,4.1,4.0,0.82,True,5.9,Bucket,1 - 3 years
T05557,F0275,Kalutara,2024-08-10,9:37,9,37,15:31,5.9,12.7,0.66,False,0.0,Closed Container,Less than 1 year
T04129,F0478,Kegalle,2024-08-10,4:18,4,18,7:30,3.2,4.4,1.39,True,4.7,Closed Container,5 - 10 years
T05566,F0440,Kegalle,2024-08-10,6:41,6,41,9:17,2.6,2.8,3.98,True,7.9,Cup,5 - 10 years
T06112,F0403,Kegalle,2024-08-10,4:52,4,52,7:39,2.8,3.1,2.75,True,7.1,Closed Container,More than 10 years
T06113,F0814,Galle,2024-08-10,5:36,5,36,8:36,3.0,4.0,0.55,False,0.0,Bucket,1 - 3 years
T06374,F0069,Kalutara,2024-08-10,6:46,6,46,8:34,1.8,3.4,7.69,True,7.2,Closed Container,More than 10 years
T07341,F0592,Ratnapura,2024-08-10,9:36,9,36,14:11,4.6,4.8,1.86,True,9.2,Open Container,1 - 3 years
T06905,F0673,Ratnapura,2024-08-11,6:52,6,52,9:15,2.4,3.6,1.19,True,5.7,Open Container,5 - 10 years
T08424,F0572,Ratnapura,2024-08-11,9:55,9,55,14:55,5.0,8.9,1.19,True,4.0,Open Container,1 - 3 years
T02550,F0001,Kalutara,2024-08-11,6:51,6,51,9:44,2.9,4.5,1.27,False,0.0,Open Container,5 - 10 years
T00785,F0129,Kalutara,2024-08-11,6:06,6,6,8:59,2.9,7.8,1.06,True,7.1,Closed Container,3 - 5 years
T08082,F0515,Kegalle,2024-08-11,6:33,6,33,9:15,2.7,6.0,2.29,False,0.0,Bucket,5 - 10 years
T08562,F0636,Ratnapura,2024-08-11,9:27,9,27,14:14,4.8,8.2,0.45,False,0.0,Closed Container,1 - 3 years
T00236,F0637,Ratnapura,2024-08-11,5:02,5,2,8:19,3.3,6.5,1.89,True,9.3,Cup,3 - 5 years
T07880,F0079,Kalutara,2024-08-11,5:09,5,9,8:32,3.4,7.7,1.3,True,3.0,Closed Container,3 - 5 years
T03919,F0288,Kalutara,2024-08-11,4:56,4,56,8:08,3.2,5.4,1.55,False,0.0,Closed Container,5 - 10 years
T07568,F0740,Galle,2024-08-11,8:06,8,6,11:53,3.8,8.4,2.2,True,4.8,Open Container,1 - 3 years
T00740,F0664,Ratnapura,2024-08-11,6:32,6,32,9:25,2.9,3.9,2.75,True,8.8,Closed Container,3 - 5 years
T08523,F0361,Kegalle,2024-08-11,6:11,6,11,8:04,1.9,1.0,2.6,False,0.0,Closed Container,More than 10 years
T00453,F0373,Kegalle,2024-08-11,6:33,6,33,8:45,2.2,2.7,4.43,True,5.4,Closed Container,More than 10 years
T06670,F0071,Kalutara,2024-08-11,8:05,8,5,12:17,4.2,7.3,0.6,False,0.0,Closed Container,1 - 3 years
T07930,F0151,Kalutara,2024-08-11,7:03,7,3,11:45,4.7,4.4,0.96,False,0.0,Closed Container,1 - 3 years
T02212,F0433,Kegalle,2024-08-12,4:16,4,16,6:22,2.1,2.3,2.9,False,0.0,Open Container,More than 10 years
T04508,F0758,Galle,2024-08-12,6:19,6,19,10:24,4.1,5.2,1.59,True,4.6,Cup,3 - 5 years
T06476,F0340,Kegalle,2024-08-12,5:58,5,58,8:28,2.5,4.1,2.0,False,0.0,Closed Container,3 - 5 years
T02116,F0876,Matara,2024-08-12,6:08,6,8,10:55,4.8,7.0,1.08,True,9.1,Closed Container,1 - 3 years
T01451,F0696,Ratnapura,2024-08-12,9:08,9,8,14:08,5.0,4.9,1.51,False,0.0,Bucket,1 - 3 years
T03712,F0885,Matara,2024-08-12,5:31,5,31,8:54,3.4,4.3,1.72,True,4.1,Closed Container,5 - 10 years
T00009,F0022,Kalutara,2024-08-12,6:20,6,20,9:07,2.8,3.3,3.58,True,4.9,Closed Container,More than 10 years
T07373,F0122,Kalutara,2024-08-12,5:54,5,54,9:00,3.1,7.3,2.03,True,7.0,Bucket,3 - 5 years
T07177,F0488,Kegalle,2024-08-12,6:32,6,32,8:44,2.2,3.0,3.67,True,9.9,Closed Container,5 - 10 years
T08763,F0338,Kegalle,2024-08-12,7:18,7,18,10:18,3.0,6.1,1.36,True,9.0,Closed Container,3 - 5 years
T04570,F0685,Ratnapura,2024-08-12,7:35,7,35,9:41,2.1,4.4,2.94,True,4.3,Closed Container,5 - 10 years
T08032,F0031,Kalutara,2024-08-12,8:49,8,49,12:12,3.4,6.3,1.78,True,9.2,Closed Container,1 - 3 years
T05593,F0441,Kegalle,2024-08-12,5:19,5,19,9:36,4.3,6.5,1.41,False,0.0,Closed Container,3 - 5 years
T01701,F0879,Matara,2024-08-12,7:29,7,29,14:11,6.7,13.3,1.05,False,0.0,Open Container,Less than 1 year
T06234,F0860,Colombo,2024-08-12,8:04,8,4,12:16,4.2,5.9,0.84,True,6.3,Open Container,1 - 3 years
T04915,F0288,Kalutara,2024-08-12,4:32,4,32,7:32,3.0,4.0,3.07,True,6.9,Closed Container,5 - 10 years
T02510,F0772,Galle,2024-08-12,8:19,8,19,12:01,3.7,5.6,1.12,True,4.9,Open Container,1 - 3 years
T04685,F0814,Galle,2024-08-12,8:51,8,51,14:08,5.3,6.6,0.83,True,8.7,Cup,1 - 3 years
T00684,F0776,Galle,2024-08-13,4:51,4,51,7:08,2.3,3.3,2.99,True,3.8,Open Container,5 - 10 years
T06630,F0882,Matara,2024-08-13,7:18,7,18,12:18,5.0,8.4,0.95,True,5.7,Open Container,1 - 3 years
T02516,F0519,Kegalle,2024-08-13,8:34,8,34,11:16,2.7,6.4,0.58,True,7.5,Closed Container,3 - 5 years
T09414,F0728,Galle,2024-08-13,5:56,5,56,10:01,4.1,6.0,2.19,True,5.2,Closed Container,1 - 3 years
T09654,F0936,Kandy,2024-08-13,7:18,7,18,10:35,3.3,4.1,2.85,True,3.5,Open Container,3 - 5 years
T01842,F0489,Kegalle,2024-08-13,6:42,6,42,9:42,3.0,5.6,2.1,True,7.6,Closed Container,5 - 10 years
T06840,F0824,Colombo,2024-08-13,6:08,6,8,10:55,4.8,7.1,1.15,False,0.0,Bucket,1 - 3 years
T07127,F0780,Galle,2024-08-13,7:44,7,44,12:01,4.3,6.4,1.3,False,0.0,Bucket,1 - 3 years
T01074,F0430,Kegalle,2024-08-13,7:17,7,17,10:10,2.9,6.1,1.72,True,6.1,Open Container,3 - 5 years
T05295,F0960,Kandy,2024-08-13,6:57,6,57,11:09,4.2,6.2,0.91,True,4.1,Cup,3 - 5 years
T00003,F0613,Ratnapura,2024-08-13,8:37,8,37,11:43,3.1,7.3,2.66,True,6.0,Closed Container,3 - 5 years
T09662,F0801,Galle,2024-08-13,6:33,6,33,9:20,2.8,4.1,1.33,True,4.6,Open Container,3 - 5 years
T08037,F0707,Galle,2024-08-13,4:44,4,44,8:01,3.3,2.4,3.51,True,9.4,Open Container,5 - 10 years
T07337,F0242,Kalutara,2024-08-13,5:40,5,40,8:57,3.3,3.5,1.97,True,8.7,Closed Container,3 - 5 years
T04037,F0718,Galle,2024-08-13,6:30,6,30,10:54,4.4,7.8,3.24,True,5.5,Bucket,3 - 5 years
T05827,F0683,Ratnapura,2024-08-13,9:53,9,53,14:58,5.1,9.7,1.14,False,0.0,Closed Container,1 - 3 years
T05613,F0253,Kalutara,2024-08-13,5:33,5,33,9:57,4.4,5.3,2.72,True,7.7,Open Container,3 - 5 years
T02170,F0233,Kalutara,2024-08-13,8:11,8,11,12:11,4.0,4.3,1.0,False,0.0,Closed Container,1 - 3 years
T07897,F0111,Kalutara,2024-08-13,7:03,7,3,10:26,3.4,4.9,2.13,False,0.0,Closed Container,3 - 5 years
T09553,F0463,Kegalle,2024-08-13,7:38,7,38,12:02,4.4,7.1,1.04,True,3.3,Closed Container,1 - 3 years
T00391,F0631,Ratnapura,2024-08-14,6:43,6,43,10:13,3.5,7.9,1.44,False,0.0,Cup,1 - 3 years
T00245,F0957,Kandy,2024-08-14,8:19,8,19,12:01,3.7,7.3,1.02,False,0.0,Closed Container,1 - 3 years
T02823,F0581,Ratnapura,2024-08-14,5:52,5,52,8:22,2.5,2.1,2.35,True,6.5,Closed Container,5 - 10 years
T00147,F0285,Kalutara,2024-08-14,6:49,6,49,9:06,2.3,4.0,1.15,False,0.0,Closed Container,5 - 10 years
T05048,F0150,Kalutara,2024-08-14,9:41,9,41,14:05,4.4,9.4,1.43,False,0.0,Cup,1 - 3 years
T02090,F0226,Kalutara,2024-08-14,7:56,7,56,11:38,3.7,7.5,2.8,True,8.3,Closed Container,3 - 5 years
T05467,F0929,Kandy,2024-08-14,6:46,6,46,9:16,2.5,4.0,2.36,True,4.7,Closed Container,More than 10 years
T05790,F0388,Kegalle,2024-08-14,5:50,5,50,9:07,3.3,8.0,0.71,True,3.8,Cup,3 - 5 years
T03882,F0969,Kurunegala,2024-08-14,4:28,4,28,6:58,2.5,2.5,5.04,True,7.0,Closed Container,More than 10 years
T08213,F0044,Kalutara,2024-08-15,8:57,8,57,11:50,2.9,3.7,1.1,False,0.0,Open Container,3 - 5 years
T03006,F0598,Ratnapura,2024-08-15,6:26,6,26,11:43,5.3,8.8,0.82,False,0.0,Bucket,1 - 3 years
T08626,F0812,Galle,2024-08-15,5:02,5,2,9:37,4.6,8.2,0.9,True,5.5,Open Container,1 - 3 years
T02341,F0405,Kegalle,2024-08-15,6:13,6,13,9:30,3.3,6.8,1.48,False,0.0,Closed Container,3 - 5 years
T07626,F0745,Galle,2024-08-15,7:09,7,9,9:45,2.6,2.8,4.44,False,0.0,Closed Container,5 - 10 years
T02429,F0530,Kegalle,2024-08-15,9:08,9,8,12:50,3.7,9.1,1.44,True,3.1,Cup,1 - 3 years
T01057,F0680,Ratnapura,2024-08-15,5:27,5,27,7:39,2.2,2.5,5.9,True,5.0,Closed Container,More than 10 years
T00167,F0956,Kandy,2024-08-15,5:56,5,56,7:56,2.0,1.1,2.6,True,10.0,Closed Container,More than 10 years
T07749,F0307,Kegalle,2024-08-15,5:03,5,3,10:15,5.2,9.6,1.16,False,0.0,Cup,1 - 3 years
T08553,F0767,Galle,2024-08-16,4:12,4,12,6:24,2.2,3.4,1.53,True,5.5,Closed Container,5 - 10 years
T04924,F0848,Colombo,2024-08-16,5:56,5,56,10:31,4.6,7.7,1.59,False,0.0,Closed Container,1 - 3 years
T05188,F0628,Ratnapura,2024-08-16,4:55,4,55,7:48,2.9,2.0,2.3,False,0.0,Closed Container,More than 10 years
T09208,F0200,Kalutara,2024-08-16,4:57,4,57,7:33,2.6,2.1,1.82,True,4.5,Bucket,5 - 10 years
T02553,F0137,Kalutara,2024-08-16,8:23,8,23,11:23,3.0,3.9,2.0,True,5.8,Bucket,3 - 5 years
T05338,F0792,Galle,2024-08-16,6:22,6,22,7:58,1.6,3.1,3.84,True,10.0,Closed Container,More than 10 years
T07044,F0607,Ratnapura,2024-08-17,6:31,6,31,10:01,3.5,5.5,1.23,False,0.0,Open Container,1 - 3 years
T07144,F0834,Colombo,2024-08-17,4:12,4,12,6:42,2.5,1.5,2.83,True,9.8,Bucket,More than 10 years
T02259,F0394,Kegalle,2024-08-17,7:57,7,57,11:27,3.5,8.4,1.63,True,6.3,Bucket,1 - 3 years
T08769,F0864,Colombo,2024-08-17,8:50,8,50,11:50,3.0,4.9,2.33,False,0.0,Closed Container,3 - 5 years
T04407,F0086,Kalutara,2024-08-17,6:32,6,32,11:26,4.9,9.5,1.62,False,0.0,Closed Container,1 - 3 years
