time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),precipitation_sum (mm),wind_speed_10m_max (km/h),district,year
11/22/2024,29.5,22.7,24.6,100,72,48.0,11.2,Kagalle,2024
11/23/2024,30.7,21.6,25.4,99,60,1.6,11.1,Kagalle,2024
11/24/2024,27.7,22.5,24.1,99,78,10.4,15.0,Kagalle,2024
11/25/2024,24.0,22.5,23.1,99,94,40.9,15.5,Kagalle,2024
11/26/2024,24.2,22.2,23.2,100,95,48.4,14.9,Kagalle,2024
11/27/2024,25.0,22.5,23.6,100,93,66.7,22.9,Kagalle,2024
11/28/2024,27.4,21.9,23.8,99,68,17.8,11.7,Kagalle,2024
11/29/2024,27.0,21.9,23.7,99,77,36.1,14.8,Kagalle,2024
11/30/2024,27.3,22.5,24.3,97,70,1.5,16.7,Kagalle,2024
12/1/2024,29.9,22.8,26.0,97,61,0.4,19.1,Kagalle,2024
12/2/2024,30.3,23.8,26.3,83,54,0.1,17.6,Kagalle,2024
12/3/2024,30.9,21.8,25.9,92,52,0.0,10.6,Kagalle,2024
12/4/2024,31.0,20.9,25.9,98,54,0.6,8.3,Kagalle,2024
12/5/2024,30.9,22.0,25.7,98,58,0.7,9.0,Kagalle,2024
12/6/2024,31.5,21.6,25.8,99,54,0.0,11.9,Kagalle,2024
12/7/2024,30.8,21.1,25.7,95,57,0.1,10.1,Kagalle,2024
12/8/2024,30.9,21.7,25.6,98,56,1.0,14.0,Kagalle,2024
12/9/2024,31.2,20.1,25.4,98,53,0.1,12.8,Kagalle,2024
12/10/2024,30.2,21.0,25.2,95,56,0.0,13.9,Kagalle,2024
12/11/2024,29.0,23.1,25.1,98,71,5.7,13.4,Kagalle,2024
12/12/2024,28.8,23.1,24.5,99,76,10.4,13.3,Kagalle,2024
12/13/2024,30.5,22.2,24.8,100,68,12.2,6.2,Kagalle,2024
12/14/2024,30.5,21.9,24.7,100,70,10.2,8.8,Kagalle,2024
12/15/2024,30.6,22.5,25.7,99,52,0.0,20.3,Kagalle,2024
12/16/2024,25.4,23.0,24.0,98,85,8.2,12.2,Kagalle,2024
12/17/2024,28.7,22.4,24.4,99,75,8.8,11.3,Kagalle,2024
12/18/2024,30.0,22.1,24.7,99,69,8.6,10.9,Kagalle,2024
12/19/2024,27.3,22.4,24.8,96,82,9.8,9.4,Kagalle,2024
12/20/2024,29.9,23.6,25.5,97,70,8.4,12.6,Kagalle,2024
12/21/2024,29.7,23.0,24.7,99,71,11.7,10.7,Kagalle,2024
12/22/2024,31.0,22.9,25.7,99,65,2.0,9.7,Kagalle,2024
12/23/2024,30.6,20.9,25.3,96,53,0.0,9.2,Kagalle,2024
12/24/2024,30.4,19.4,24.7,96,53,0.0,7.6,Kagalle,2024
12/25/2024,30.4,20.1,24.6,96,53,0.0,7.8,Kagalle,2024
12/26/2024,30.8,18.8,24.7,95,57,0.0,10.4,Kagalle,2024
12/27/2024,30.1,20.5,24.6,98,59,13.9,7.6,Kagalle,2024
12/28/2024,30.9,21.5,25.4,98,57,0.6,10.8,Kagalle,2024
12/29/2024,29.5,20.6,24.5,96,66,8.7,11.7,Kagalle,2024
12/30/2024,29.9,21.3,24.9,98,65,12.5,10.8,Kagalle,2024
12/31/2024,29.8,22.7,25.0,100,71,8.0,12.9,Kagalle,2024
1/1/2025,27.4,22.4,23.9,99,79,8.5,14.8,Kagalle,2025
1/2/2025,28.5,22.3,24.6,97,63,0.5,14.5,Kagalle,2025
1/3/2025,30.1,22.3,25.5,85,55,0.0,16.8,Kagalle,2025
1/4/2025,29.0,21.6,25.0,90,61,0.0,13.1,Kagalle,2025
1/5/2025,31.0,21.8,25.5,96,51,0.0,13.4,Kagalle,2025
1/6/2025,30.0,19.4,24.6,96,50,0.0,11.2,Kagalle,2025
1/7/2025,30.2,18.8,24.4,96,56,0.0,9.2,Kagalle,2025
1/8/2025,31.2,19.5,25.0,98,50,0.0,12.0,Kagalle,2025
1/9/2025,31.4,21.1,25.9,97,54,0.8,12.9,Kagalle,2025
1/10/2025,32.2,23.5,26.7,93,53,0.6,15.9,Kagalle,2025
1/11/2025,29.1,21.1,24.4,98,64,18.8,22.0,Kagalle,2025
1/12/2025,28.2,21.2,23.9,99,76,66.7,15.0,Kagalle,2025
1/13/2025,31.4,21.9,25.5,98,58,0.6,12.0,Kagalle,2025
1/14/2025,27.2,22.4,24.2,99,82,22.4,11.0,Kagalle,2025
1/15/2025,27.9,22.2,24.5,98,74,6.5,12.3,Kagalle,2025
1/16/2025,27.6,22.5,24.6,98,76,1.3,13.4,Kagalle,2025
1/17/2025,30.6,22.3,25.5,95,53,0.1,17.3,Kagalle,2025
1/18/2025,29.1,22.9,25.2,100,71,9.0,12.3,Kagalle,2025
1/19/2025,24.0,22.3,23.1,100,96,65.6,9.4,Kagalle,2025
1/20/2025,30.9,22.2,25.5,96,59,0.4,14.4,Kagalle,2025
1/21/2025,28.5,22.8,24.2,95,73,5.8,14.7,Kagalle,2025
1/22/2025,29.1,22.5,24.2,100,78,31.0,12.2,Kagalle,2025
1/23/2025,31.5,21.4,24.7,100,58,14.8,10.4,Kagalle,2025
1/24/2025,30.0,21.8,24.3,100,59,3.3,10.7,Kagalle,2025
1/25/2025,29.5,21.6,24.9,98,62,5.0,14.1,Kagalle,2025
1/26/2025,31.4,22.7,26.2,91,58,0.0,14.0,Kagalle,2025
1/27/2025,30.8,21.2,25.0,91,47,0.0,14.7,Kagalle,2025
1/28/2025,30.0,20.5,24.4,98,51,3.3,11.0,Kagalle,2025
1/29/2025,30.5,21.5,24.9,98,62,7.0,13.1,Kagalle,2025
1/30/2025,29.0,22.4,24.7,100,74,15.5,10.6,Kagalle,2025
1/31/2025,32.2,22.0,25.9,100,59,0.3,13.0,Kagalle,2025
2/1/2025,31.9,21.4,25.8,99,49,0.1,10.4,Kagalle,2025
2/2/2025,32.5,22.1,26.5,89,45,0.0,13.5,Kagalle,2025
2/3/2025,31.0,19.5,24.9,91,50,0.0,12.0,Kagalle,2025
2/4/2025,31.4,18.8,24.9,90,40,0.0,14.8,Kagalle,2025
2/5/2025,30.9,20.3,25.5,89,50,0.0,15.8,Kagalle,2025
2/6/2025,32.8,20.4,26.1,93,43,0.3,10.9,Kagalle,2025
2/7/2025,32.8,21.2,26.2,92,43,0.0,14.7,Kagalle,2025
2/8/2025,32.6,19.0,25.5,92,42,0.0,20.8,Kagalle,2025
2/9/2025,31.8,20.9,25.6,84,43,0.0,17.5,Kagalle,2025
2/10/2025,32.7,19.7,25.7,90,41,0.0,17.8,Kagalle,2025
2/11/2025,33.0,20.8,26.4,95,46,0.6,10.3,Kagalle,2025
2/12/2025,33.2,21.3,26.8,95,45,0.0,13.5,Kagalle,2025
2/13/2025,33.0,19.8,26.0,90,36,0.0,13.1,Kagalle,2025
2/14/2025,33.1,19.0,25.8,90,40,0.0,9.6,Kagalle,2025
2/15/2025,34.0,19.6,26.5,98,27,0.0,16.2,Kagalle,2025
2/16/2025,33.4,20.0,26.5,98,30,0.0,14.4,Kagalle,2025
2/17/2025,34.4,19.8,26.8,91,37,0.0,12.4,Kagalle,2025
2/18/2025,34.7,21.4,27.4,91,31,0.0,14.9,Kagalle,2025
2/19/2025,34.2,20.5,27.1,98,35,0.0,11.9,Kagalle,2025
2/20/2025,34.2,21.1,27.3,91,32,0.0,14.0,Kagalle,2025
2/21/2025,34.3,21.2,27.7,87,32,0.2,12.5,Kagalle,2025
2/22/2025,33.8,20.8,26.9,94,32,0.0,17.2,Kagalle,2025
2/23/2025,35.8,20.6,27.2,89,29,0.0,18.0,Kagalle,2025
2/24/2025,35.4,22.5,28.0,83,33,0.3,15.1,Kagalle,2025
2/25/2025,34.0,23.2,27.7,87,46,1.4,14.4,Kagalle,2025
2/26/2025,33.8,23.6,27.6,86,49,4.6,14.9,Kagalle,2025
2/27/2025,33.4,23.6,26.5,100,50,18.9,13.1,Kagalle,2025
2/28/2025,32.2,23.0,25.7,100,55,7.2,13.2,Kagalle,2025
3/1/2025,30.4,22.8,25.0,100,67,24.0,11.3,Kagalle,2025
3/2/2025,30.6,22.3,24.6,100,66,9.0,12.4,Kagalle,2025
3/3/2025,31.8,22.4,25.4,99,60,1.2,13.6,Kagalle,2025
3/4/2025,33.5,20.2,26.5,98,40,0.2,11.6,Kagalle,2025
3/5/2025,33.7,20.6,26.6,97,37,0.0,10.9,Kagalle,2025
3/6/2025,34.7,20.8,26.9,96,24,0.0,13.0,Kagalle,2025
3/7/2025,34.9,19.8,26.7,96,27,0.0,15.0,Kagalle,2025
3/8/2025,34.0,19.1,26.7,93,31,0.0,15.3,Kagalle,2025
3/9/2025,34.5,19.5,26.8,95,28,0.0,11.4,Kagalle,2025
3/10/2025,32.8,21.9,26.6,87,51,0.2,20.7,Kagalle,2025
3/11/2025,30.7,23.5,25.1,100,65,16.7,9.0,Kagalle,2025
3/12/2025,31.1,22.8,25.4,100,62,7.4,10.9,Kagalle,2025
3/13/2025,32.5,21.9,26.8,99,50,1.2,11.8,Kagalle,2025
3/14/2025,33.2,22.0,26.9,97,44,0.3,14.9,Kagalle,2025
3/15/2025,32.5,21.5,25.9,100,49,11.4,6.5,Kagalle,2025
3/16/2025,28.0,22.0,24.3,100,76,7.9,4.4,Kagalle,2025
3/17/2025,31.7,22.3,25.5,100,57,4.0,7.6,Kagalle,2025
3/18/2025,32.8,21.3,26.2,98,52,1.3,10.4,Kagalle,2025
3/19/2025,32.5,22.5,25.3,100,54,5.5,7.3,Kagalle,2025
3/20/2025,34.0,21.4,26.2,99,47,5.0,7.2,Kagalle,2025
3/21/2025,34.1,22.9,26.8,100,49,0.5,10.1,Kagalle,2025
3/22/2025,32.7,22.1,25.8,100,57,8.9,13.2,Kagalle,2025
3/23/2025,33.4,21.7,26.5,100,46,0.1,13.7,Kagalle,2025
3/24/2025,34.5,22.0,26.9,98,44,1.1,16.4,Kagalle,2025
3/25/2025,34.2,22.9,25.9,99,50,6.6,16.1,Kagalle,2025
3/26/2025,32.8,22.5,26.0,98,54,2.2,17.0,Kagalle,2025
3/27/2025,32.5,22.2,25.4,99,54,6.0,14.9,Kagalle,2025
3/28/2025,34.2,22.0,27.3,97,41,0.0,12.8,Kagalle,2025
3/29/2025,35.0,22.6,27.9,93,34,0.1,15.0,Kagalle,2025
3/30/2025,34.4,21.9,28.0,96,40,0.1,15.8,Kagalle,2025
3/31/2025,35.3,23.0,27.5,91,39,1.0,17.6,Kagalle,2025
4/1/2025,33.6,22.8,26.9,95,45,2.4,8.9,Kagalle,2025
4/2/2025,34.8,23.1,25.8,99,46,12.8,12.6,Kagalle,2025
4/3/2025,33.2,23.0,25.5,100,53,16.0,9.3,Kagalle,2025
4/4/2025,30.0,22.5,24.6,100,70,33.5,16.9,Kagalle,2025
4/5/2025,31.5,22.1,25.2,98,59,4.8,14.1,Kagalle,2025
4/6/2025,30.9,22.5,25.4,99,63,14.9,12.1,Kagalle,2025
4/7/2025,31.5,22.5,25.1,99,61,13.5,10.7,Kagalle,2025
4/8/2025,32.7,22.8,26.5,99,53,4.2,11.5,Kagalle,2025
4/9/2025,30.3,22.7,25.6,99,69,3.9,15.4,Kagalle,2025
4/10/2025,29.2,23.2,24.7,98,71,11.6,16.6,Kagalle,2025
4/11/2025,28.1,23.4,24.9,97,75,5.9,18.4,Kagalle,2025
4/12/2025,31.5,24.0,26.3,96,62,10.5,15.3,Kagalle,2025
4/13/2025,31.5,23.7,26.5,96,63,5.1,14.6,Kagalle,2025
4/14/2025,31.8,24.0,26.5,97,62,4.4,10.3,Kagalle,2025
4/15/2025,33.0,23.0,26.1,98,58,9.5,8.7,Kagalle,2025
4/16/2025,32.2,23.4,26.4,97,61,1.8,8.9,Kagalle,2025
4/17/2025,32.7,22.5,26.7,97,60,1.2,12.8,Kagalle,2025
4/18/2025,32.5,23.8,26.9,92,60,1.7,14.5,Kagalle,2025
4/19/2025,32.7,24.4,27.2,91,57,1.8,13.4,Kagalle,2025
4/20/2025,33.0,24.0,27.2,92,58,2.3,13.9,Kagalle,2025
4/21/2025,33.0,24.0,27.0,95,55,1.9,11.5,Kagalle,2025
4/22/2025,32.5,23.4,27.0,93,53,1.4,12.5,Kagalle,2025
4/23/2025,32.8,24.4,26.9,90,56,6.7,14.0,Kagalle,2025
4/24/2025,32.6,24.7,27.4,91,56,2.4,14.4,Kagalle,2025
4/25/2025,33.2,23.5,26.4,98,53,10.7,11.6,Kagalle,2025
4/26/2025,32.8,23.4,26.6,98,58,5.4,14.6,Kagalle,2025
4/27/2025,32.8,23.1,26.5,99,56,2.3,11.6,Kagalle,2025
4/28/2025,33.0,22.9,26.3,99,55,1.7,14.4,Kagalle,2025
4/29/2025,32.5,23.4,26.2,99,58,7.7,12.5,Kagalle,2025
4/30/2025,30.1,23.7,25.2,98,67,15.0,16.8,Kagalle,2025
5/1/2025,32.5,23.4,26.9,97,60,2.1,16.9,Kagalle,2025
5/2/2025,33.3,24.4,27.1,91,53,1.3,12.9,Kagalle,2025
5/3/2025,33.0,23.9,26.7,93,56,2.5,14.4,Kagalle,2025
5/4/2025,33.0,23.8,27.7,93,57,1.5,11.7,Kagalle,2025
5/5/2025,34.0,23.6,27.3,95,51,4.9,13.0,Kagalle,2025
5/6/2025,33.5,24.1,27.3,96,57,0.5,15.7,Kagalle,2025
5/7/2025,31.9,23.1,26.0,99,62,13.2,14.1,Kagalle,2025
5/8/2025,31.4,24.0,26.6,96,61,2.7,15.3,Kagalle,2025
5/9/2025,33.2,24.0,27.3,87,52,2.2,13.2,Kagalle,2025
5/10/2025,32.0,24.7,27.8,92,61,3.5,11.5,Kagalle,2025
5/11/2025,33.2,24.6,28.2,94,51,0.1,15.2,Kagalle,2025
5/12/2025,32.1,24.3,26.9,94,60,6.3,13.6,Kagalle,2025
5/13/2025,31.6,24.9,27.4,90,65,3.7,15.3,Kagalle,2025
5/14/2025,33.0,24.9,27.5,92,56,1.6,20.5,Kagalle,2025
5/15/2025,31.8,24.1,27.3,95,62,3.5,15.8,Kagalle,2025
5/16/2025,30.6,24.9,27.4,91,61,3.7,14.8,Kagalle,2025
5/17/2025,29.1,23.8,25.6,96,72,7.3,13.8,Kagalle,2025
5/18/2025,30.0,22.5,25.0,98,70,22.5,15.5,Kagalle,2025
5/19/2025,28.8,22.9,25.0,99,74,7.8,20.8,Kagalle,2025
5/20/2025,29.1,23.0,25.4,98,75,9.3,17.7,Kagalle,2025
5/21/2025,29.3,23.4,26.1,98,71,4.2,16.0,Kagalle,2025
5/22/2025,31.2,25.2,26.9,95,68,4.8,14.9,Kagalle,2025
5/23/2025,30.9,25.2,27.0,93,72,3.2,16.8,Kagalle,2025
5/24/2025,28.2,24.5,25.6,97,81,11.5,18.1,Kagalle,2025
5/25/2025,29.4,23.8,26.1,98,72,4.8,18.0,Kagalle,2025
5/26/2025,29.8,22.8,25.5,99,74,16.0,21.9,Kagalle,2025
5/27/2025,28.6,23.1,25.0,99,81,11.8,19.4,Kagalle,2025
5/28/2025,30.7,24.4,26.7,98,66,4.9,23.8,Kagalle,2025
5/29/2025,29.9,24.4,26.4,97,71,6.7,26.8,Kagalle,2025
5/30/2025,27.0,23.2,24.4,99,86,29.0,23.9,Kagalle,2025
5/31/2025,27.0,23.5,24.8,99,89,15.8,16.7,Kagalle,2025
6/1/2025,29.1,23.9,25.7,99,80,6.4,15.2,Kagalle,2025
6/2/2025,31.2,23.3,26.9,97,62,1.4,15.8,Kagalle,2025
6/3/2025,30.7,24.8,27.2,88,65,1.6,14.6,Kagalle,2025
6/4/2025,30.7,24.4,26.7,92,67,1.9,17.7,Kagalle,2025
6/5/2025,30.3,24.8,26.7,91,70,3.6,16.9,Kagalle,2025
6/6/2025,31.5,24.3,27.1,92,58,1.0,16.2,Kagalle,2025
6/7/2025,30.3,24.3,26.8,92,62,2.1,17.1,Kagalle,2025
6/8/2025,30.9,24.3,27.0,91,58,0.8,16.1,Kagalle,2025
6/9/2025,30.5,24.6,26.8,91,61,2.4,19.6,Kagalle,2025
6/10/2025,27.1,22.5,24.6,98,82,14.2,17.4,Kagalle,2025
6/11/2025,27.0,22.2,23.6,99,86,76.5,18.3,Kagalle,2025
6/12/2025,26.7,21.9,24.2,99,90,45.8,18.8,Kagalle,2025
6/13/2025,27.0,22.5,24.1,99,84,23.9,20.4,Kagalle,2025
6/14/2025,26.9,22.7,24.0,99,84,18.4,21.3,Kagalle,2025
6/15/2025,26.2,22.8,24.0,99,84,17.8,20.5,Kagalle,2025
6/16/2025,29.0,22.4,24.8,99,70,28.5,16.8,Kagalle,2025
6/17/2025,29.4,23.4,25.7,98,67,2.8,14.9,Kagalle,2025
6/18/2025,30.1,24.0,26.8,87,67,1.1,14.8,Kagalle,2025
6/19/2025,28.6,24.7,25.9,92,78,6.2,14.5,Kagalle,2025
6/20/2025,27.2,24.5,25.4,93,82,4.0,16.6,Kagalle,2025
6/21/2025,28.6,23.5,25.7,97,74,3.8,15.2,Kagalle,2025
6/22/2025,28.7,23.8,25.3,93,78,6.6,15.3,Kagalle,2025
6/23/2025,28.0,22.9,25.3,97,81,3.6,17.5,Kagalle,2025
6/24/2025,29.9,24.6,26.4,95,68,3.2,18.7,Kagalle,2025
6/25/2025,28.8,24.0,25.6,95,76,6.5,17.2,Kagalle,2025
6/26/2025,30.0,23.4,25.5,95,68,12.1,16.2,Kagalle,2025
6/27/2025,29.6,24.3,26.5,90,70,2.4,17.2,Kagalle,2025
6/28/2025,27.1,22.5,24.9,97,82,10.9,15.7,Kagalle,2025
6/29/2025,29.5,23.7,26.3,94,66,0.7,15.2,Kagalle,2025
6/30/2025,30.9,24.6,27.2,86,62,0.8,15.0,Kagalle,2025
7/1/2025,30.0,24.0,26.5,93,66,1.8,16.2,Kagalle,2025
7/2/2025,30.1,24.0,26.6,92,66,2.4,16.5,Kagalle,2025
7/3/2025,29.1,24.8,26.6,90,74,2.6,18.0,Kagalle,2025
7/4/2025,31.0,24.5,27.1,86,61,0.8,16.7,Kagalle,2025
7/5/2025,30.5,24.9,27.3,91,65,0.8,16.6,Kagalle,2025
7/6/2025,28.4,22.5,25.7,98,77,10.1,15.3,Kagalle,2025
7/7/2025,30.0,24.8,27.1,89,66,2.4,19.0,Kagalle,2025
7/8/2025,30.4,24.6,27.1,90,65,2.4,16.8,Kagalle,2025
7/9/2025,30.1,24.6,27.0,90,64,2.2,16.8,Kagalle,2025
7/10/2025,31.4,24.0,26.8,93,65,2.3,13.8,Kagalle,2025
7/11/2025,29.4,24.0,26.4,94,72,3.1,17.4,Kagalle,2025
7/12/2025,29.4,22.1,25.9,98,70,5.8,16.8,Kagalle,2025
7/13/2025,29.5,23.5,26.6,91,70,2.7,17.2,Kagalle,2025
7/14/2025,28.8,22.9,24.9,97,77,15.7,15.5,Kagalle,2025
7/15/2025,29.0,23.0,25.4,97,73,8.0,17.8,Kagalle,2025
7/16/2025,27.7,23.2,24.6,97,75,17.7,15.8,Kagalle,2025
7/17/2025,29.1,23.5,25.7,95,65,2.4,21.4,Kagalle,2025
7/18/2025,29.1,23.2,25.4,98,74,13.9,18.9,Kagalle,2025
7/19/2025,29.1,23.1,25.0,99,66,9.5,23.1,Kagalle,2025
7/20/2025,25.4,22.5,23.5,99,89,28.1,16.3,Kagalle,2025
7/21/2025,26.1,22.3,23.5,99,90,24.0,17.3,Kagalle,2025
7/22/2025,27.0,22.2,23.8,99,86,31.9,21.6,Kagalle,2025
7/23/2025,27.1,22.0,24.1,99,82,24.7,20.5,Kagalle,2025
7/24/2025,26.5,22.2,23.9,98,85,24.2,21.8,Kagalle,2025
7/25/2025,29.5,22.4,25.1,97,67,5.6,20.0,Kagalle,2025
7/26/2025,28.8,22.5,24.6,99,68,10.8,14.7,Kagalle,2025
7/27/2025,29.6,23.0,26.0,97,64,0.7,16.4,Kagalle,2025
7/28/2025,31.0,24.1,26.7,88,57,0.0,15.4,Kagalle,2025
7/29/2025,31.6,23.8,27.0,89,55,0.0,14.3,Kagalle,2025
7/30/2025,31.6,23.6,26.9,91,60,0.9,15.1,Kagalle,2025
7/31/2025,28.9,23.4,26.3,94,72,2.8,15.0,Kagalle,2025
8/1/2025,29.5,24.1,26.3,95,72,4.4,13.5,Kagalle,2025
8/2/2025,28.5,23.2,25.4,98,76,6.3,15.9,Kagalle,2025
8/3/2025,25.2,23.1,24.0,99,89,9.9,16.8,Kagalle,2025
8/4/2025,30.4,23.1,26.0,90,64,0.6,18.9,Kagalle,2025
8/5/2025,28.8,23.9,25.3,96,75,8.5,15.8,Kagalle,2025
8/6/2025,29.6,23.8,26.2,88,65,1.0,15.5,Kagalle,2025
8/7/2025,29.0,24.1,26.3,90,70,2.6,17.8,Kagalle,2025
8/8/2025,28.8,23.9,25.9,90,68,2.0,16.6,Kagalle,2025
8/9/2025,28.2,23.2,25.6,93,72,4.0,16.1,Kagalle,2025
8/10/2025,29.5,23.6,26.1,89,65,0.9,17.8,Kagalle,2025
8/11/2025,29.5,22.5,24.8,98,66,3.6,16.3,Kagalle,2025
8/12/2025,27.5,22.5,24.4,97,75,6.8,19.9,Kagalle,2025
8/13/2025,29.1,22.5,24.7,99,69,15.8,19.0,Kagalle,2025
8/14/2025,28.5,22.9,25.4,96,72,4.0,15.8,Kagalle,2025
8/15/2025,28.0,22.8,24.9,95,70,4.5,18.1,Kagalle,2025
8/16/2025,29.1,22.3,25.1,96,64,5.2,20.5,Kagalle,2025
8/17/2025,28.5,22.1,24.8,98,71,7.8,18.1,Kagalle,2025
8/18/2025,29.6,22.0,25.4,99,68,4.0,17.2,Kagalle,2025
8/19/2025,30.9,23.9,26.6,88,56,0.0,15.1,Kagalle,2025
8/20/2025,31.4,23.8,26.7,90,58,0.0,12.8,Kagalle,2025
8/21/2025,31.9,23.8,26.9,92,56,0.0,12.6,Kagalle,2025
8/22/2025,30.2,23.6,26.5,93,65,0.8,16.6,Kagalle,2025
8/23/2025,29.0,24.2,25.7,92,70,2.1,16.7,Kagalle,2025
8/24/2025,31.0,23.5,26.6,90,57,0.0,14.7,Kagalle,2025
8/25/2025,32.6,24.0,27.1,90,55,0.0,17.4,Kagalle,2025
8/26/2025,30.5,23.8,26.2,94,58,1.6,18.1,Kagalle,2025
8/27/2025,29.7,22.8,25.3,93,67,5.5,18.7,Kagalle,2025
8/28/2025,29.2,21.7,24.9,99,71,9.9,20.7,Kagalle,2025
8/29/2025,29.9,21.5,25.2,99,67,40.1,19.6,Kagalle,2025
8/30/2025,27.6,22.4,24.8,99,81,11.2,17.5,Kagalle,2025
8/31/2025,28.9,23.0,25.7,97,75,6.2,18.1,Kagalle,2025
9/1/2025,29.0,23.2,25.4,98,72,9.4,19.3,Kagalle,2025
9/2/2025,30.0,23.7,26.3,95,65,0.7,18.3,Kagalle,2025
9/3/2025,28.7,23.0,25.3,94,65,3.8,20.9,Kagalle,2025
9/4/2025,29.1,22.8,25.5,94,69,3.1,17.6,Kagalle,2025
9/5/2025,30.1,23.1,26.2,90,63,2.3,16.2,Kagalle,2025
9/6/2025,30.1,23.8,26.4,91,64,1.6,18.2,Kagalle,2025
9/7/2025,30.3,24.1,26.6,89,61,0.4,17.2,Kagalle,2025
9/8/2025,32.1,23.4,26.4,99,62,12.2,12.0,Kagalle,2025
9/9/2025,29.8,23.0,25.8,99,70,2.1,16.0,Kagalle,2025
9/10/2025,30.4,23.7,25.7,94,66,5.1,14.9,Kagalle,2025
9/11/2025,29.5,23.5,25.9,93,70,3.7,16.5,Kagalle,2025
9/12/2025,31.1,23.6,26.8,94,56,0.7,17.2,Kagalle,2025
9/13/2025,31.0,24.1,26.4,87,58,1.6,19.5,Kagalle,2025
9/14/2025,30.4,24.1,26.4,88,66,1.4,15.8,Kagalle,2025
9/15/2025,28.4,24.1,25.5,94,72,9.2,16.1,Kagalle,2025
9/16/2025,29.9,23.2,25.3,96,68,8.1,13.2,Kagalle,2025
9/17/2025,27.5,23.2,24.7,97,79,10.8,14.3,Kagalle,2025
9/18/2025,27.6,23.4,24.5,95,79,11.3,14.3,Kagalle,2025
9/19/2025,28.2,22.8,24.9,98,76,3.0,15.5,Kagalle,2025
9/20/2025,29.5,23.0,26.0,97,68,3.1,16.8,Kagalle,2025
9/21/2025,29.4,23.0,25.0,98,71,4.8,16.0,Kagalle,2025
9/22/2025,29.5,22.8,25.1,97,70,3.7,18.7,Kagalle,2025
9/23/2025,30.0,22.6,26.1,93,65,2.5,19.8,Kagalle,2025
9/24/2025,28.4,22.8,24.4,96,77,19.1,20.1,Kagalle,2025
9/25/2025,27.5,23.0,24.0,98,81,23.1,22.2,Kagalle,2025
9/26/2025,26.4,22.1,23.4,98,84,32.5,19.7,Kagalle,2025
9/27/2025,29.6,22.6,25.6,97,69,2.1,17.4,Kagalle,2025
9/28/2025,29.6,22.8,26.0,93,69,2.2,19.2,Kagalle,2025
9/29/2025,29.3,24.1,26.0,93,70,5.0,17.5,Kagalle,2025
9/30/2025,30.7,24.0,26.8,90,63,0.5,16.3,Kagalle,2025
10/1/2025,31.0,24.2,26.9,89,57,0.6,16.5,Kagalle,2025
10/2/2025,31.7,24.1,27.0,87,56,0.1,14.1,Kagalle,2025
10/3/2025,31.7,24.0,27.0,91,60,1.2,12.3,Kagalle,2025
10/4/2025,29.2,22.5,25.0,98,76,12.1,11.1,Kagalle,2025
10/5/2025,29.4,21.3,24.2,97,73,13.7,13.1,Kagalle,2025
10/6/2025,31.2,22.5,26.0,96,60,2.1,12.5,Kagalle,2025
10/7/2025,31.2,22.5,26.2,98,61,4.7,14.0,Kagalle,2025
10/8/2025,30.0,24.0,25.7,94,67,2.8,13.0,Kagalle,2025
10/9/2025,31.6,23.4,26.7,89,55,0.0,11.1,Kagalle,2025
10/10/2025,31.3,23.2,26.4,90,54,0.5,15.0,Kagalle,2025
10/11/2025,30.5,23.1,25.5,96,65,3.8,12.6,Kagalle,2025
10/12/2025,32.8,21.0,26.4,98,48,1.2,16.3,Kagalle,2025
10/13/2025,32.7,22.9,25.8,98,55,18.5,9.0,Kagalle,2025
10/14/2025,32.0,22.2,25.3,100,58,24.6,12.2,Kagalle,2025
10/15/2025,30.0,22.8,24.9,100,68,38.2,9.7,Kagalle,2025
10/16/2025,30.2,22.7,24.9,100,65,18.4,6.6,Kagalle,2025
10/17/2025,31.0,22.7,25.1,99,63,27.5,9.3,Kagalle,2025
10/18/2025,31.2,22.2,25.0,99,63,16.3,12.2,Kagalle,2025
10/19/2025,29.4,22.7,24.3,99,70,16.9,11.9,Kagalle,2025
10/20/2025,27.8,22.2,23.8,100,84,34.2,11.7,Kagalle,2025
10/21/2025,26.5,22.5,23.7,100,84,35.1,14.2,Kagalle,2025
10/22/2025,26.2,22.4,24.1,98,82,7.4,19.6,Kagalle,2025
10/23/2025,28.1,22.1,24.3,98,78,6.4,16.2,Kagalle,2025
10/24/2025,28.1,22.0,24.2,100,79,10.4,14.3,Kagalle,2025
10/25/2025,27.8,22.1,24.5,99,80,3.2,12.2,Kagalle,2025
10/26/2025,29.6,22.8,25.7,96,66,0.7,11.3,Kagalle,2025
10/27/2025,29.9,23.7,26.1,90,62,1.4,18.1,Kagalle,2025
10/28/2025,29.9,23.9,26.0,94,67,6.9,17.8,Kagalle,2025
10/29/2025,31.0,23.9,26.6,91,58,0.8,13.9,Kagalle,2025
10/30/2025,31.5,23.6,26.8,92,54,0.0,10.3,Kagalle,2025
10/31/2025,31.8,22.5,26.8,91,54,0.0,8.8,Kagalle,2025
11/1/2025,32.7,22.5,26.9,97,48,0.6,10.1,Kagalle,2025
11/2/2025,30.2,23.5,26.2,98,64,1.1,13.1,Kagalle,2025
11/3/2025,31.4,23.1,26.4,93,57,0.0,14.4,Kagalle,2025
