farmer_id,farmer_name,experience,district,land_size,tree_count,date,season,tapping_hour,tapping_minute,tapping_time,collection_gap_hours,storage_duration_hours,latex_quantity_kg,ammonia_added,ammonia_amount_ml,container_type,temperature_c,humidity_percent,rainfall_mm,vfa_value,drc_value,quality_grade
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-05,inter_monsoon,7,28,7:28,5.9,11.7,1.0,False,0.0,Open Container,27.2,77.3,30.7,0.12,31.43,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-05,inter_monsoon,8,25,8:25,5.4,9.9,3.1,False,0.0,Closed Container,26.2,74.1,81.4,0.1142,30.01,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-05,inter_monsoon,6,20,6:20,3.5,6.5,7.3,True,3.4,Closed Container,29.2,82.4,23.9,0.0703,35.16,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-05,inter_monsoon,5,16,5:16,2.8,1.4,4.9,True,3.0,Closed Container,29.0,76.4,96.5,0.0199,33.51,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-05,inter_monsoon,5,3,5:03,3.0,3.9,5.6,True,4.7,Bucket,27.3,73.2,54.6,0.038,33.62,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-05,inter_monsoon,7,31,7:31,3.2,5.8,1.9,True,3.4,Closed Container,27.4,79.6,40.8,0.0544,33.25,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-06,inter_monsoon,7,21,7:21,5.1,11.9,5.4,False,0.0,Closed Container,26.8,80.3,28.1,0.12,32.4,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-06,inter_monsoon,5,11,5:11,2.5,3.1,7.7,True,4.3,Closed Container,27.0,70.6,35.4,0.0293,36.23,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-06,inter_monsoon,10,31,10:31,3.1,12.6,3.8,False,0.0,Cup,27.1,83.8,84.1,0.12,29.11,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-06,inter_monsoon,6,4,6:04,2.6,2.1,5.0,True,10.0,Closed Container,30.0,80.3,22.7,0.0204,36.33,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-05-07,inter_monsoon,5,39,5:39,2.2,1.4,5.9,True,6.0,Bucket,28.8,81.6,96.3,0.017,34.18,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-07,inter_monsoon,5,40,5:40,3.4,6.3,5.2,True,5.5,Closed Container,28.2,73.8,40.7,0.0568,34.83,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-07,inter_monsoon,7,50,7:50,4.3,4.5,6.7,False,0.0,Open Container,29.2,72.4,97.0,0.0742,32.53,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-07,inter_monsoon,5,23,5:23,2.9,2.3,2.6,True,5.0,Bucket,30.0,76.5,93.7,0.029,34.84,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-07,inter_monsoon,5,23,5:23,2.1,3.5,6.2,True,5.1,Closed Container,29.9,77.8,35.4,0.0258,35.06,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-05-08,inter_monsoon,6,48,6:48,2.1,3.1,4.5,False,0.0,Bucket,28.5,79.8,64.3,0.0492,33.18,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-08,inter_monsoon,5,14,5:14,2.6,3.0,1.9,True,8.7,Bucket,28.9,83.5,92.5,0.0249,36.14,Grade 1
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-08,inter_monsoon,6,52,6:52,2.7,3.8,7.9,True,9.9,Closed Container,27.1,73.7,24.2,0.0282,34.09,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-08,inter_monsoon,7,30,7:30,3.5,4.5,1.4,True,3.3,Closed Container,28.6,81.4,86.6,0.0495,32.67,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-08,inter_monsoon,8,16,8:16,4.8,13.2,2.5,False,0.0,Closed Container,28.0,70.0,35.8,0.12,30.14,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-08,inter_monsoon,5,28,5:28,2.9,2.3,3.0,False,0.0,Closed Container,26.3,78.9,80.9,0.0349,33.19,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-08,inter_monsoon,7,20,7:20,5.6,12.1,3.2,False,0.0,Open Container,27.4,76.4,67.3,0.12,33.24,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-08,inter_monsoon,7,40,7:40,3.6,4.7,7.7,False,0.0,Closed Container,29.0,79.7,75.5,0.055,32.37,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-08,inter_monsoon,7,13,7:13,2.8,3.9,3.4,True,7.9,Closed Container,27.6,76.5,59.1,0.0315,31.76,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-08,inter_monsoon,8,14,8:14,2.8,5.4,5.5,True,9.2,Open Container,28.7,76.3,44.2,0.0686,31.02,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-08,inter_monsoon,5,40,5:40,3.1,7.0,4.9,False,0.0,Closed Container,28.9,71.6,56.6,0.0717,31.62,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-09,inter_monsoon,7,36,7:36,3.6,5.7,1.8,True,7.1,Bucket,28.5,74.4,65.6,0.0547,32.36,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-09,inter_monsoon,10,53,10:53,5.6,4.5,1.2,False,0.0,Closed Container,27.3,82.8,76.2,0.0872,30.43,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-09,inter_monsoon,7,19,7:19,3.6,8.0,6.4,True,6.1,Bucket,28.6,84.1,90.2,0.0792,30.03,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-09,inter_monsoon,7,14,7:14,5.1,13.7,4.1,True,4.9,Open Container,27.6,78.2,42.1,0.12,31.48,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-05-09,inter_monsoon,6,11,6:11,2.7,1.1,6.5,False,0.0,Closed Container,29.4,82.3,53.6,0.0332,34.34,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-09,inter_monsoon,9,44,9:44,4.0,8.5,1.7,False,0.0,Closed Container,28.3,80.7,72.3,0.0976,30.05,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-09,inter_monsoon,7,53,7:53,3.2,8.3,7.9,True,8.2,Bucket,26.6,71.4,57.4,0.0749,31.61,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-09,inter_monsoon,6,40,6:40,3.2,7.4,3.4,True,7.3,Bucket,28.0,71.7,94.7,0.0615,31.76,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-10,inter_monsoon,4,40,4:40,1.8,1.2,7.6,True,4.5,Closed Container,29.9,78.3,68.0,0.0118,35.13,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-10,inter_monsoon,7,2,7:02,3.4,13.0,3.0,False,0.0,Bucket,26.5,79.3,25.4,0.12,32.26,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-10,inter_monsoon,7,27,7:27,3.4,7.6,2.7,True,8.5,Closed Container,29.3,76.3,78.4,0.0613,33.9,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-10,inter_monsoon,5,58,5:58,3.0,5.4,1.2,False,0.0,Closed Container,29.2,76.3,39.8,0.0656,34.29,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-10,inter_monsoon,5,50,5:50,1.6,3.5,8.0,False,0.0,Closed Container,28.6,77.0,88.6,0.0327,34.4,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-10,inter_monsoon,5,17,5:17,3.0,3.3,7.3,True,6.9,Closed Container,26.9,70.9,57.8,0.0223,35.06,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-10,inter_monsoon,9,13,9:13,5.3,7.0,4.7,False,0.0,Closed Container,29.0,78.8,74.5,0.0998,29.96,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-11,inter_monsoon,9,41,9:41,4.5,7.9,1.0,False,0.0,Closed Container,28.9,72.3,35.1,0.1004,31.79,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-11,inter_monsoon,5,48,5:48,2.9,2.2,3.3,True,7.7,Bucket,27.5,83.0,70.1,0.0184,35.37,Grade 1
F004,Farmer D,expert,Galle,3.5,250,2024-05-11,inter_monsoon,5,32,5:32,2.4,2.4,2.8,True,3.5,Closed Container,30.0,77.3,64.0,0.0225,35.69,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-11,inter_monsoon,10,32,10:32,4.2,8.5,4.4,False,0.0,Open Container,27.1,82.9,56.7,0.1182,28.69,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-11,inter_monsoon,6,24,6:24,3.0,1.5,7.3,True,6.1,Closed Container,26.3,80.8,28.1,0.0132,36.78,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-11,inter_monsoon,10,10,10:10,3.8,5.2,2.3,True,3.8,Open Container,26.7,70.7,67.1,0.0908,30.25,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-11,inter_monsoon,10,31,10:31,5.5,11.8,2.6,False,0.0,Closed Container,27.0,78.8,60.1,0.12,30.66,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-11,inter_monsoon,5,22,5:22,2.7,2.8,6.4,True,5.7,Closed Container,29.6,70.2,85.5,0.0227,34.28,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-12,inter_monsoon,5,52,5:52,3.1,3.0,7.3,False,0.0,Open Container,27.8,70.3,50.6,0.056,34.86,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-12,inter_monsoon,7,46,7:46,2.1,2.2,4.6,False,0.0,Closed Container,29.7,80.9,98.5,0.0407,31.94,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2024-05-12,inter_monsoon,5,30,5:30,2.4,1.7,4.1,True,6.1,Closed Container,30.0,79.1,57.6,0.018,33.25,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-12,inter_monsoon,10,34,10:34,3.1,11.2,6.6,True,7.9,Cup,27.4,73.2,74.1,0.1067,29.35,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-12,inter_monsoon,5,43,5:43,2.7,2.5,3.1,True,5.8,Closed Container,27.0,72.0,50.8,0.0137,34.22,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-13,inter_monsoon,9,10,9:10,5.6,4.9,7.2,True,7.0,Closed Container,27.1,82.3,65.3,0.0661,27.99,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-13,inter_monsoon,9,1,9:01,4.2,12.9,5.4,True,7.6,Closed Container,27.8,84.7,54.5,0.1034,31.66,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-13,inter_monsoon,5,13,5:13,2.2,2.1,4.7,True,6.6,Closed Container,27.5,81.4,45.0,0.01,36.08,Grade 1
F008,Farmer H,moderate,Galle,2.5,180,2024-05-13,inter_monsoon,5,31,5:31,2.9,6.7,6.0,False,0.0,Closed Container,29.9,72.6,27.2,0.0707,36.09,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-13,inter_monsoon,6,38,6:38,2.5,2.2,2.4,True,7.2,Bucket,29.2,81.0,25.1,0.0312,35.61,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-13,inter_monsoon,10,36,10:36,3.1,7.3,4.1,False,0.0,Closed Container,27.4,84.9,80.2,0.0962,28.24,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-14,inter_monsoon,6,8,6:08,2.2,3.8,2.7,True,8.9,Bucket,28.7,72.0,95.3,0.0363,34.86,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-14,inter_monsoon,6,5,6:05,3.3,3.4,6.7,False,0.0,Open Container,29.1,84.4,36.5,0.0677,34.12,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-14,inter_monsoon,10,26,10:26,5.1,10.6,1.0,False,0.0,Open Container,28.5,79.5,39.0,0.12,31.61,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-14,inter_monsoon,10,53,10:53,3.5,4.4,3.5,False,0.0,Bucket,26.6,82.7,78.3,0.0889,28.63,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-05-14,inter_monsoon,6,3,6:03,3.0,3.3,3.9,True,6.7,Closed Container,28.5,80.8,42.4,0.0354,34.02,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-14,inter_monsoon,7,38,7:38,3.2,11.3,3.9,False,0.0,Closed Container,27.1,75.6,65.2,0.1047,32.88,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-14,inter_monsoon,6,59,6:59,2.7,2.5,1.5,True,7.8,Bucket,29.2,77.2,35.9,0.0328,34.56,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-14,inter_monsoon,5,14,5:14,3.1,2.7,5.2,True,6.1,Closed Container,27.6,76.0,76.0,0.0233,33.92,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-15,inter_monsoon,5,20,5:20,3.8,4.6,2.8,True,9.8,Closed Container,28.3,77.2,68.1,0.03,34.99,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2024-05-15,inter_monsoon,4,43,4:43,1.5,1.5,5.2,True,9.2,Closed Container,28.3,74.0,86.8,0.01,32.95,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-15,inter_monsoon,7,21,7:21,4.0,4.9,7.0,False,0.0,Closed Container,29.7,77.3,86.6,0.066,32.84,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2024-05-15,inter_monsoon,5,18,5:18,1.9,4.0,1.1,True,4.1,Closed Container,29.9,76.7,60.1,0.0295,33.37,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-15,inter_monsoon,8,57,8:57,3.1,2.8,5.9,True,5.1,Closed Container,28.6,78.4,79.3,0.0354,31.86,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-15,inter_monsoon,5,37,5:37,3.5,4.6,3.3,False,0.0,Closed Container,29.3,72.3,30.7,0.0611,34.29,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-15,inter_monsoon,9,41,9:41,4.2,11.6,4.2,False,0.0,Open Container,26.6,76.2,83.0,0.12,31.49,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-15,inter_monsoon,7,3,7:03,2.5,3.5,6.3,True,3.7,Bucket,27.8,76.7,40.3,0.0487,35.31,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-16,inter_monsoon,10,59,10:59,3.1,9.0,4.8,False,0.0,Open Container,26.8,76.4,66.3,0.1156,29.36,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-05-16,inter_monsoon,8,16,8:16,3.8,3.3,2.4,False,0.0,Bucket,29.6,81.6,62.0,0.0738,29.89,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-16,inter_monsoon,8,0,8:00,5.8,12.9,1.9,False,0.0,Open Container,27.9,73.6,97.6,0.12,29.69,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-16,inter_monsoon,6,22,6:22,4.6,12.1,2.2,False,0.0,Open Container,27.8,77.8,23.8,0.12,32.27,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-05-17,inter_monsoon,8,17,8:17,2.5,2.7,2.1,True,4.8,Closed Container,28.8,79.6,51.8,0.0401,30.29,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-17,inter_monsoon,5,19,5:19,3.2,7.4,2.8,True,6.8,Bucket,28.7,79.3,24.5,0.0625,34.59,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-17,inter_monsoon,5,53,5:53,2.5,4.6,6.5,False,0.0,Bucket,28.5,78.6,39.4,0.0624,36.24,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-17,inter_monsoon,4,8,4:08,2.5,3.9,2.9,True,3.3,Bucket,28.3,82.4,86.9,0.0416,36.1,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-17,inter_monsoon,6,45,6:45,2.4,2.3,3.1,True,9.2,Bucket,27.5,72.8,32.6,0.0254,34.21,Grade 2
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-17,inter_monsoon,6,4,6:04,3.9,4.7,1.9,False,0.0,Bucket,28.5,76.0,41.0,0.0817,30.64,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-17,inter_monsoon,5,25,5:25,2.4,1.3,2.4,True,3.2,Closed Container,28.7,78.6,86.6,0.0135,34.59,Grade 2
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-17,inter_monsoon,5,18,5:18,3.1,4.1,5.1,True,7.3,Closed Container,27.5,75.8,26.4,0.0306,34.21,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-17,inter_monsoon,5,28,5:28,2.1,1.2,2.3,True,6.3,Closed Container,26.1,80.5,78.6,0.01,34.56,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-17,inter_monsoon,5,2,5:02,3.1,4.0,6.6,False,0.0,Closed Container,29.1,74.1,61.8,0.0446,33.6,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-17,inter_monsoon,8,45,8:45,3.6,3.1,3.7,True,4.1,Closed Container,29.3,81.8,56.3,0.0433,31.19,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-17,inter_monsoon,6,55,6:55,1.7,2.9,5.7,True,6.7,Closed Container,26.4,77.5,83.5,0.0175,33.07,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-18,inter_monsoon,7,58,7:58,3.8,5.4,6.2,False,0.0,Closed Container,28.5,80.2,59.3,0.0646,31.72,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-18,inter_monsoon,6,16,6:16,3.6,9.2,2.3,False,0.0,Open Container,26.8,74.5,56.9,0.1055,30.13,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-18,inter_monsoon,8,58,8:58,2.1,3.7,5.6,False,0.0,Closed Container,28.0,79.4,27.1,0.056,32.36,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-18,inter_monsoon,6,0,6:00,3.2,3.0,4.5,True,5.5,Open Container,29.7,83.4,96.5,0.0483,33.49,Grade 2
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-18,inter_monsoon,7,5,7:05,3.8,2.2,4.3,False,0.0,Open Container,28.8,79.7,48.1,0.0647,32.38,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-19,inter_monsoon,6,52,6:52,3.0,5.4,5.6,True,6.4,Open Container,28.7,71.0,61.5,0.0573,30.94,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-19,inter_monsoon,8,7,8:07,3.1,7.3,1.1,False,0.0,Bucket,29.6,81.6,31.6,0.1,31.8,Rejected
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-19,inter_monsoon,9,14,9:14,5.4,7.6,7.8,False,0.0,Closed Container,27.6,77.1,57.7,0.1027,29.09,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-19,inter_monsoon,8,2,8:02,3.1,7.2,7.1,False,0.0,Closed Container,27.5,83.5,24.0,0.0891,31.03,Rejected
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-20,inter_monsoon,6,14,6:14,1.6,1.5,2.5,True,3.4,Closed Container,27.7,76.5,39.9,0.0247,36.35,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-20,inter_monsoon,10,57,10:57,6.0,13.6,5.9,False,0.0,Closed Container,28.0,82.2,79.6,0.12,29.35,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-05-20,inter_monsoon,4,4,4:04,1.9,3.4,4.6,True,8.2,Closed Container,29.7,84.2,49.9,0.0239,35.17,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-20,inter_monsoon,7,34,7:34,4.5,2.4,2.6,True,7.1,Bucket,28.2,81.8,53.2,0.037,32.62,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-20,inter_monsoon,6,57,6:57,2.1,4.8,2.6,False,0.0,Open Container,28.6,79.2,95.7,0.0717,33.17,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-20,inter_monsoon,7,21,7:21,3.8,3.3,2.2,False,0.0,Bucket,27.4,83.1,79.4,0.058,34.22,Grade 3
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-20,inter_monsoon,8,31,8:31,4.2,12.4,3.9,False,0.0,Closed Container,27.5,73.6,66.0,0.12,29.84,Rejected
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-21,inter_monsoon,7,28,7:28,2.5,5.7,5.2,False,0.0,Closed Container,27.2,74.8,51.0,0.058,32.88,Grade 3
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-21,inter_monsoon,8,16,8:16,4.1,2.4,5.8,True,7.3,Closed Container,30.0,73.8,57.7,0.0348,29.16,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-21,inter_monsoon,10,29,10:29,3.4,7.2,2.0,False,0.0,Bucket,27.9,70.3,84.2,0.1038,30.47,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-05-21,inter_monsoon,5,15,5:15,2.3,2.9,6.2,True,9.1,Closed Container,28.9,82.5,29.6,0.0191,38.21,Grade 1
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-22,inter_monsoon,5,54,5:54,2.6,2.3,6.2,True,7.6,Closed Container,27.2,75.7,82.0,0.0174,33.43,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-22,inter_monsoon,5,43,5:43,2.6,5.8,4.3,True,6.2,Closed Container,29.7,70.4,38.4,0.0458,35.74,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-22,inter_monsoon,5,44,5:44,2.7,2.4,2.7,False,0.0,Closed Container,27.4,82.2,88.3,0.0315,34.4,Grade 2
F007,Farmer G,expert,Ratnapura,5.0,400,2024-05-22,inter_monsoon,5,34,5:34,2.1,2.3,3.1,False,0.0,Closed Container,26.3,80.3,99.4,0.0341,33.64,Grade 2
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-22,inter_monsoon,7,26,7:26,4.6,4.8,2.2,False,0.0,Cup,27.3,72.0,46.1,0.0808,32.46,Rejected
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-22,inter_monsoon,4,35,4:35,2.7,2.0,6.3,False,0.0,Closed Container,28.2,82.1,81.7,0.0292,35.14,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-23,inter_monsoon,5,14,5:14,2.5,2.5,2.4,True,7.3,Closed Container,28.4,76.2,50.7,0.0154,35.74,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-23,inter_monsoon,8,6,8:06,4.2,13.8,3.3,False,0.0,Closed Container,28.6,81.4,47.9,0.12,29.91,Rejected
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-23,inter_monsoon,7,9,7:09,4.7,5.8,4.9,True,6.8,Open Container,26.9,81.6,79.2,0.069,31.58,Grade 3
F008,Farmer H,moderate,Galle,2.5,180,2024-05-23,inter_monsoon,8,48,8:48,4.2,6.0,5.2,True,6.9,Closed Container,29.1,84.9,51.9,0.0544,31.82,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-23,inter_monsoon,9,41,9:41,3.2,4.1,8.0,False,0.0,Open Container,26.4,84.1,20.8,0.0876,30.85,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-23,inter_monsoon,8,7,8:07,3.8,5.5,5.7,True,4.0,Closed Container,28.3,71.4,54.0,0.061,31.24,Grade 3
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-23,inter_monsoon,6,25,6:25,4.6,8.6,3.4,False,0.0,Bucket,26.1,84.2,65.9,0.1077,31.53,Rejected
F004,Farmer D,expert,Galle,3.5,250,2024-05-23,inter_monsoon,5,52,5:52,2.7,1.9,5.5,True,3.9,Closed Container,29.0,80.1,51.0,0.0174,34.49,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-23,inter_monsoon,6,27,6:27,1.5,3.2,2.8,True,9.1,Bucket,28.2,79.9,42.4,0.0294,35.09,Grade 1
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-24,inter_monsoon,4,18,4:18,1.5,1.2,7.3,True,3.7,Closed Container,29.0,71.6,25.7,0.0189,36.04,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-24,inter_monsoon,7,52,7:52,4.5,11.9,1.3,True,9.9,Open Container,27.3,77.0,67.9,0.1072,31.04,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-24,inter_monsoon,7,2,7:02,4.1,5.7,6.3,False,0.0,Bucket,29.9,82.2,87.0,0.0825,33.23,Rejected
F005,Farmer E,moderate,Kalutara,2.0,150,2024-05-25,inter_monsoon,6,20,6:20,2.5,3.4,5.3,True,3.9,Bucket,28.7,81.0,71.3,0.0482,33.05,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-25,inter_monsoon,7,17,7:17,3.6,7.5,5.7,False,0.0,Closed Container,29.3,79.7,39.5,0.0762,33.91,Grade 3
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-25,inter_monsoon,6,17,6:17,1.6,3.8,7.3,True,7.9,Closed Container,30.0,79.0,66.6,0.0274,34.59,Grade 2
F008,Farmer H,moderate,Galle,2.5,180,2024-05-25,inter_monsoon,6,44,6:44,3.4,4.4,6.0,True,3.3,Closed Container,28.5,75.0,22.9,0.0519,34.27,Grade 3
F002,Farmer B,moderate,Kegalle,3.0,200,2024-05-25,inter_monsoon,5,37,5:37,2.7,6.5,4.1,False,0.0,Bucket,28.4,74.4,46.4,0.0713,36.33,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2024-05-25,inter_monsoon,6,14,6:14,2.7,1.6,6.2,True,8.5,Closed Container,29.2,84.0,74.2,0.0199,33.23,Grade 2
F001,Farmer A,expert,Kalutara,4.5,300,2024-05-26,inter_monsoon,5,8,5:08,1.5,1.8,2.1,True,9.6,Closed Container,28.5,73.8,70.3,0.01,35.34,Grade 1
F003,Farmer C,beginner,Ratnapura,1.5,100,2024-05-26,inter_monsoon,10,42,10:42,4.2,5.4,5.4,True,8.2,Closed Container,26.8,78.2,92.5,0.0665,29.79,Grade 3
F004,Farmer D,expert,Galle,3.5,250,2024-05-26,inter_monsoon,5,46,5:46,1.7,1.3,4.7,False,0.0,Bucket,29.3,79.4,67.8,0.0344,33.96,Grade 2
F004,Farmer D,expert,Galle,3.5,250,2024-05-26,inter_monsoon,5,49,5:49,2.8,1.9,1.9,True,9.8,Closed Container,28.8,81.3,25.9,0.015,35.82,Grade 1
F006,Farmer F,beginner,Kegalle,1.0,80,2024-05-26,inter_monsoon,6,29,6:29,5.7,11.7,5.5,False,0.0,Bucket,27.7,78.2,28.2,0.12,34.13,Rejected
F008,Farmer H,moderate,Galle,2.5,180,2024-05-27,inter_monsoon,8,54,8:54,3.7,7.6,4.0,False,0.0,Open Container,29.8,84.0,84.6,0.0968,31.48,Rejected
